name,created_at,download_count
openponk-ERD-linux-nightly.zip,2026-09-23T11:41:06Z,0
openponk-ERD-mac-arm-nightly.zip,2026-09-23T11:41:08Z,0
openponk-ERD-mac-intel-nightly.zip,2026-09-23T11:41:08Z,0
openponk-ERD-win-nightly.zip,2026-09-23T11:41:07Z,0
