name,created_at,download_count
openponk-ERD-linux-nightly.zip,2026-09-24T10:46:12Z,0
openponk-ERD-mac-arm-nightly.zip,2026-09-24T10:46:11Z,0
openponk-ERD-mac-intel-nightly.zip,2026-09-24T10:46:14Z,0
openponk-ERD-win-nightly.zip,2026-09-24T10:46:13Z,1
