name,created_at,download_count
openponk-ERD-linux-nightly.zip,2023-11-06T11:50:19Z,1
openponk-ERD-mac-ARM-nightly.zip,2023-11-06T11:50:18Z,6
openponk-ERD-mac-nightly.zip,2023-11-06T11:50:17Z,3
openponk-ERD-win-nightly.zip,2023-11-06T11:50:23Z,8
