name,created_at,download_count
openponk-ERD-linux-nightly.zip,2026-09-11T07:10:16Z,1
openponk-ERD-mac-arm-nightly.zip,2026-09-11T07:10:21Z,1
openponk-ERD-mac-intel-nightly.zip,2026-09-11T07:10:19Z,1
openponk-ERD-win-nightly.zip,2026-09-11T07:10:18Z,1
