name,created_at,download_count
openponk-ERD-linux-nightly.zip,2025-03-19T13:53:28Z,0
openponk-ERD-mac-intel-nightly.zip,2025-03-19T13:53:33Z,0
openponk-ERD-mac-m1-nightly.zip,2025-03-19T13:53:28Z,0
openponk-ERD-win-nightly.zip,2025-03-19T13:53:31Z,0
